start	end	length	classification	base_kind	non_padding_bytes	inbound_call_refs	raw_pointer_refs	create_apply	rejection_reason
00646A20	00646A37	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00646CE0	00646CE0	1	unknown_nonpadding	raw	1	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006474B0	006474C9	26	unknown_nonpadding	raw	26	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00649378	0064939A	35	defined_data	defined_data	23	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064939C	006493BA	31	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C308	0064C38D	134	defined_data	defined_data	114	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C38E	0064C38F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C390	0064C3C1	50	defined_data	defined_data	42	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C3C2	0064C3C3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C3C4	0064C3F5	50	defined_data	defined_data	42	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C3F6	0064C3F7	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C3F8	0064C45C	101	defined_data	defined_data	90	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C45D	0064C45F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C460	0064C4B4	85	defined_data	defined_data	78	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C4B5	0064C4B7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C4B8	0064C508	81	defined_data	defined_data	75	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C509	0064C50B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C50C	0064C55C	81	defined_data	defined_data	75	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0064C55D	0064C55F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0064C560	0064C577	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659B54	00659C00	173	defined_data	defined_data	151	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659C01	00659C03	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00659C04	00659C5C	89	defined_data	defined_data	81	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659C5D	00659C5F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00659C60	00659CB8	89	defined_data	defined_data	81	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659CB9	00659CBB	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00659CBC	00659D2D	114	defined_data	defined_data	97	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659D2E	00659D2F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00659D30	00659E04	213	defined_data	defined_data	176	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00659E05	00659E07	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00659E08	00659F4B	324	defined_data	defined_data	242	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0065C6A2	0065C6A3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0065C6A4	0065C753	176	defined_data	defined_data	141	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0065E5E4	0065E63B	88	defined_data	defined_data	75	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006613C4	00661438	117	defined_data	defined_data	106	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00663D92	00663D93	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00663D94	00663E3F	172	defined_data	defined_data	140	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00667098	0066721C	389	defined_data	defined_data	335	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0066721D	0066721F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00667220	006672C1	162	defined_data	defined_data	140	0	1	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006672C2	006672C3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006672C4	0066731B	88	defined_data	defined_data	75	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006687EC	00668862	119	defined_data	defined_data	109	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00668864	0066897F	284	defined_data	defined_data	227	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00668CFA	00668CFB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00668CFC	00668E19	286	defined_data	defined_data	221	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00668E1A	00668E1B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00668E1C	00668E53	56	defined_data	defined_data	42	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006704DE	006704DF	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006704E0	0067050E	47	defined_data	defined_data	38	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00670510	0067080A	763	defined_data	defined_data	677	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0067080C	00670827	28	defined_data	defined_data	21	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00672318	0067232F	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006727EA	006727EB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006727EC	006727FB	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006731E0	006731FB	28	unknown_nonpadding	raw	19	1	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00674560	0067458A	43	defined_data	defined_data	37	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0067458C	006745AE	35	defined_data	defined_data	29	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006753CD	006753CF	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006753D0	00675400	49	defined_data	defined_data	36	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006754DC	0067557B	160	defined_data	defined_data	150	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0067777C	0067779B	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00677870	00677887	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0067B930	0067B93F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0067CD1C	0067CD80	101	defined_data	defined_data	94	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00682C18	00682C37	32	defined_data	defined_data	24	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00682E58	00682E8A	51	defined_data	defined_data	44	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00682F34	00682F7C	73	defined_data	defined_data	69	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00683350	00683381	50	defined_data	defined_data	42	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00683BC8	00683BD7	16	defined_data	defined_data	11	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068A9A6	0068A9A7	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068A9A8	0068AAE2	315	defined_data	defined_data	230	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068AAE4	0068AB70	141	defined_data	defined_data	92	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068AB71	0068AB73	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068AB74	0068ABD4	97	defined_data	defined_data	82	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068ABD5	0068ABD7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068ABD8	0068ACB9	226	defined_data	defined_data	204	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068ACBA	0068ACBB	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068ACBC	0068AE16	347	defined_data	defined_data	304	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068AE18	0068AF0D	246	defined_data	defined_data	203	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068AF0E	0068AF0F	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068AF10	0068AF98	137	defined_data	defined_data	112	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068AF99	0068AF9B	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068AF9C	0068B030	149	defined_data	defined_data	121	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068B031	0068B033	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068B034	0068B083	80	defined_data	defined_data	60	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068CE20	0068CE7F	96	defined_data	defined_data	87	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068D89C	0068D944	169	defined_data	defined_data	163	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0068EF46	0068EF47	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0068EF48	0068EF57	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00690061	00690063	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00690064	0069008F	44	defined_data	defined_data	31	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00693246	00693247	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00693248	006932E2	155	defined_data	defined_data	148	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006932E4	00693360	125	defined_data	defined_data	118	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00693361	00693363	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
00693364	0069337B	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00693688	006936AF	40	defined_data	defined_data	30	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00693780	0069378F	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
00694850	00694874	37	unknown_nonpadding	raw	37	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006972E6	00697326	65	seh_funclet_cluster	raw	52	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
006983B0	006983C2	19	unknown_nonpadding	raw	12	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069861F	00698645	39	seh_funclet_cluster	raw	30	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069A4CC	0069A4DE	19	unknown_nonpadding	raw	12	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069A644	0069A6A7	100	seh_funclet_cluster	raw	77	4	6	0	MSVC exception-filter shape; preserve as review-only funclet
0069B7C3	0069B7EE	44	seh_funclet_cluster	raw	35	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069C1ED	0069C21B	47	seh_funclet_cluster	raw	38	2	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069DF5C	0069DF88	45	seh_funclet_cluster	raw	36	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
0069F04A	0069F04B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
0069F04C	0069F06F	36	defined_data	defined_data	26	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
0069F490	0069F4BC	45	seh_funclet_cluster	raw	36	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006A3DDB	006A3DE3	9	unknown_nonpadding	raw	9	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A3E08	006A3E10	9	unknown_nonpadding	raw	9	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A3FAB	006A3FB3	9	unknown_nonpadding	raw	9	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A42C0	006A42C8	9	unknown_nonpadding	raw	9	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A4317	006A431F	9	unknown_nonpadding	raw	9	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A43A7	006A43A8	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A4429	006A442D	5	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A4480	006A4481	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A4A45	006A4A4B	7	unknown_nonpadding	raw	7	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A51B3	006A51BD	11	unknown_nonpadding	raw	8	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006A527D	006A5282	6	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A52A3	006A52A8	6	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A52C9	006A52CE	6	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A52EF	006A52F4	6	unknown_nonpadding	raw	6	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A5412	006A5413	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A547A	006A547B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A547C	006A548B	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006A57CB	006A57CD	3	unknown_nonpadding	raw	3	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A5A35	006A5A36	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A5AF2	006A5AF3	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A643A	006A643B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006A643C	006A64D7	156	defined_data	defined_data	150	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006AACEF	006AACF7	9	unknown_nonpadding	raw	6	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006AAF6A	006AAF6B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006AAF6C	006AB05D	242	defined_data	defined_data	236	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006AD08A	006AD08B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006AD08C	006AD0A3	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006B0251	006B026D	29	seh_funclet_cluster	raw	23	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B02EA	006B0307	30	seh_funclet_cluster	raw	24	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B038E	006B03AA	29	seh_funclet_cluster	raw	23	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B041A	006B0437	30	seh_funclet_cluster	raw	24	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B4290	006B42AC	29	seh_funclet_cluster	raw	24	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B4441	006B4446	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006B4497	006B449C	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006B455D	006B4562	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006B45AD	006B45EA	62	orphan_code	orphan_instruction	59	3	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006B4A8B	006B4AA2	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B68B0	006B68B7	8	orphan_code	orphan_instruction	4	0	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006B6CBC	006B6CD3	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B7113	006B711B	9	unknown_nonpadding	raw	6	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006B7DE8	006B7DFF	24	defined_data	defined_data	18	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006B8457	006B8470	26	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BAEA0	006BAEBC	29	seh_funclet_cluster	raw	24	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BB209	006BB220	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BB302	006BB303	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BB304	006BB330	45	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BB331	006BB333	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BB334	006BB360	45	defined_data	defined_data	38	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BD307	006BD322	28	unknown_nonpadding	raw	24	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BE1E3	006BE219	55	unknown_nonpadding	raw	45	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BE999	006BE9B2	26	unknown_nonpadding	raw	22	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BEE3C	006BEE66	43	seh_funclet_cluster	raw	34	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BF377	006BF38E	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006BF64D	006BF64F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BF650	006BF67C	45	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BF67D	006BF67F	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BF680	006BF6AC	45	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BF6AD	006BF6AF	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BF6B0	006BF6DC	45	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BF6DD	006BF6DF	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006BF6E0	006BF70C	45	defined_data	defined_data	39	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006BF9BC	006BF9CB	16	unknown_nonpadding	raw	13	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C4F6A	006C4F83	26	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C4FD0	006C4FF3	36	defined_data	defined_data	27	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006C5176	006C518F	26	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C55B0	006C55B5	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006C56E5	006C56EA	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006C594B	006C5950	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006C658F	006C65A8	26	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C677F	006C6798	26	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C69CE	006C69E5	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C73D9	006C73EB	19	unknown_nonpadding	raw	12	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C7525	006C752D	9	unknown_nonpadding	raw	6	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006C8D70	006C8D74	5	orphan_code	orphan_instruction	4	0	1	0	aligned non-executable pointer selects plausible code without a thunk
006CE6A5	006CE6A7	3	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006CE6A8	006CE6B7	16	defined_data	defined_data	12	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006CE9A2	006CE9CB	42	unknown_nonpadding	raw	40	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006CE9CC	006CE9CD	2	defined_data	defined_data	2	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006CE9CE	006CE9E1	20	unknown_nonpadding	raw	20	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006CE9E2	006CE9E3	2	defined_data	defined_data	2	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006CE9E4	006CE9F9	22	unknown_nonpadding	raw	22	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006CE9FA	006CE9FB	2	defined_data	defined_data	2	0	0	0	executable-range bytes remain data/padding/overlap or lack sufficient independent function-entry evidence
006CE9FC	006CEA5F	100	unknown_nonpadding	raw	89	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006CF16B	006CF186	28	unknown_nonpadding	raw	23	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006CF40F	006CF414	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006CF44B	006CF547	253	orphan_code	orphan_instruction	234	2	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006CF548	006CF54D	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006CF553	006CF5F8	166	orphan_code	orphan_instruction	147	1	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006CF5F9	006CF5FE	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006CF604	006CF7B1	430	orphan_code	orphan_instruction	391	5	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006CF7B2	006CF7B7	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006CF7BD	006CF847	139	orphan_code	orphan_instruction	120	2	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006CF848	006CF84D	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006CF853	006CF8DD	139	orphan_code	orphan_instruction	120	1	0	0	isolated instruction lacks agreeing inbound control-flow and function-boundary evidence
006CF8DE	006CF8E3	6	unknown_nonpadding	raw	3	0	1	0	MSVC exception-filter shape; preserve as review-only funclet
006D0B91	006D0BA8	24	seh_funclet_cluster	raw	21	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
006D0EF0	006D0F06	23	unknown_nonpadding	raw	20	0	2	0	MSVC exception-filter shape; preserve as review-only funclet
006D138A	006D138B	2	unknown_nonpadding	raw	2	0	0	0	non-padding bytes lack a complete referenced entry, prologue/epilogue, SEH, or closed stub proof
006D19CE	006D19F2	37	seh_funclet_cluster	raw	32	1	2	0	MSVC exception-filter shape; preserve as review-only funclet
