function_address	function	family	storage_local_parameter	conflicting_value_domains	machine_definitions	consumers	selected_fix	reason	status	pcode_anchor_verified	call_boundary_verified
005E1330	MTaskTy::PlayScript	local_lifetime	bVar27/mg0	scalar(/bool) -> unknown	005E149C:t780 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	bVar27/mg1	scalar(/bool) -> unknown	005E169A:t1924 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	bVar27/mg2	scalar(/bool) -> unknown	005E1936:t3407 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	bVar27/mg3	scalar(/bool) -> unknown	005E2FD9:t5418 boolean_scalar_role operand=-1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/bool, /byte]	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	dVar13/mg0	scalar(/dword) -> scalar(/uint)	005E1392:t87 unsigned_scalar_role operand=1 target=	INT_LESS	retain neutral or current storage; require an exact per-use view	separate decompiler merge group; exact_type_votes=1; score=4; sources=[scalar_arithmetic]; one-way call conversion alone is review-only	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_138/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006B4FA0_DAC3A217) -> scalar(/int)	005E2B5B:t7024 call_argument operand=1 target=00710A90	DEFAULT; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E2B5B:t7024|00710A90|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_28/mg0	darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy) -> scalar(/int)	005E2BBF:t7139 call_argument operand=2 target=00713080	DEFAULT; direct=00713080	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E2BBF:t7139|00713080|2	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_8/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E1330_1AE0EB1C) -> pointer(pointer:/char)	005E2B72:t7049 call_argument operand=1 target=006B5AA0	ANALYSIS; direct=006B5AA0	retain neutral or current storage; require an exact per-use view	single receiver-alias lifetime; exact_type_votes=2; score=8; sources=[call_argument]; weaker generic evidence cannot replace the current nominal type; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_8/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E1330_1AE0EB1C) -> pointer(pointer:/char)	005E2DA2:t7909 call_argument operand=1 target=006B5AA0	ANALYSIS; direct=006B5AA0	retain neutral or current storage; require an exact per-use view	single receiver-alias lifetime; exact_type_votes=2; score=8; sources=[call_argument]; weaker generic evidence cannot replace the current nominal type; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_80/mg0	darray_pointer(pointer:/SubmarineTitans/Recovered/DArrayTy) -> scalar(/int)	005E2E1A:t8037 call_argument operand=1 target=00711F70	DEFAULT; direct=00711F70	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E2E1A:t8037|00711F70|1	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E1330	MTaskTy::PlayScript	local_lifetime	local_c/mg0	pointer(pointer:/SpriteClassTy) -> unknown	005E1421:t651 call_argument operand=1 target=0070A9F0	ANALYSIS; direct=0070A9F0	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/SpriteClassTy, pointer:/char]	review	1	1
005E1330		pointer_scalar_switch_lifetime	generated per-use lifetime	switch selector: SpriteClassTy * -> uint	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_pointer_switch_boundary	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E1330		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E2B5B:t7024; target=00710A90; operand=1; locals=local_138; transition=pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredRecord_006B4FA0_DAC3A217 -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E1330		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E2BBF:t7139; target=00713080; operand=2; locals=local_28; transition=pointer:/SubmarineTitans/Recovered/DArrayTy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E1330		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E2E1A:t8037; target=00711F70; operand=1; locals=local_80; transition=pointer:/SubmarineTitans/Recovered/DArrayTy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E3E80	MTaskTy::CreateTextSSpr	local_lifetime	pcVar5/mg0	pointer(pointer:/ccFntTy) -> unknown	005E3FC4:t502 call_return operand=-1 target=00710BA0	USE_SITE_OVERRIDE; direct=00710BA0	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[/int, pointer:/ccFntTy]	review	1	1
005E3E80	MTaskTy::CreateTextSSpr	local_lifetime	pcVar5/mg0	pointer(pointer:/ccFntTy) -> scalar(/int)	005E3FD8:t525 call_argument operand=1 target=00710A90	DEFAULT; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E3FD8:t525|00710A90|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005E3E80		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E3FD8:t525; target=00710A90; operand=1; locals=pcVar5; transition=pointer:/ccFntTy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E4570	MTaskTy::GetMessage	local_lifetime	local_8/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E4570_F1672769) -> scalar(/int)	005E4DC9:t1180 call_argument operand=6 target=00710A90	ANALYSIS; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E4DC9:t1180|00710A90|6	single receiver-alias lifetime; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E4570	MTaskTy::GetMessage	local_lifetime	pAVar5/mg0	pointer(pointer:/SubmarineTitans/Recovered/ClassPointees/AnonPointee_MTaskTy_06BF) -> scalar(/int)	005E4F78:t1876 call_argument operand=1 target=00710A90	DEFAULT; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E4F78:t1876|00710A90|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005E4570	MTaskTy::GetMessage	local_lifetime	pRVar3/mg0	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy) -> scalar(/int)	005E4DC9:t1180 call_argument operand=1 target=00710A90	DEFAULT; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E4DC9:t1180|00710A90|1	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E4570	MTaskTy::GetMessage	local_lifetime	pRVar3/mg1	pointer(pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy) -> scalar(/int)	005E5186:t4405 call_argument operand=1 target=00710A90	DEFAULT; direct=00710A90	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E5186:t4405|00710A90|1	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E4570	MTaskTy::GetMessage	local_lifetime	puVar10/mg2	pointer(pointer:/undefined4) -> scalar(/WinDef.h/UINT)	005E4DE3:t1211 call_argument operand=0 target=006B0140	ANALYSIS; direct=006B0140	unattachable High lifetime is represented by the exact address-stable per-use boundary 005E4DE3:t1211|006B0140|0	separate decompiler merge group; exact_type_votes=1; score=4; sources=[call_argument]; one-way call conversion alone is review-only; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	neutralized	1	1
005E4570		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E4DC9:t1180,005E4F78:t1876,005E5186:t4405; target=00710A90; operand=1; locals=pAVar5,pRVar3; transition=pointer:/SubmarineTitans/Recovered/ClassPointees/AnonPointee_MTaskTy_06BF,pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E4570		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E4DC9:t1180,005E4F78:t1876,005E5186:t4405; target=00710A90; operand=1; locals=pAVar5,pRVar3; transition=pointer:/SubmarineTitans/Recovered/ClassPointees/AnonPointee_MTaskTy_06BF,pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E4570		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E4DC9:t1180,005E4F78:t1876,005E5186:t4405; target=00710A90; operand=1; locals=pAVar5,pRVar3; transition=pointer:/SubmarineTitans/Recovered/ClassPointees/AnonPointee_MTaskTy_06BF,pointer:/SubmarineTitans/Recovered/PointerShapes/RecoveredSourceFamily_dibcopy -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E4570		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E4DC9:t1180; target=00710A90; operand=6; locals=local_8; transition=pointer:/SubmarineTitans/Recovered/PointerShapes/AnonShape_005E4570_F1672769 -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E4570		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005E4DE3:t1211; target=006B0140; operand=0; locals=puVar10; transition=pointer:/undefined4 -> /WinDef.h/UINT	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005E7570	WaitTy::DoneWait	local_lifetime	local_8/mg0	pointer(pointer:/WaitTy) -> unknown	005E7593:t3128 typed_copy operand=0 target=	DEFAULT	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/WaitTy]	review	1	1
005E7C00	WaitTy::AddStr	local_lifetime	pcVar7/mg0	pointer(pointer:/ccFntTy) -> unknown	005E7CB0:t212 call_return operand=-1 target=00712F80	USE_SITE_OVERRIDE; direct=00712F80	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/ccFntTy, pointer:/uint]	review	1	1
005E9830	WaitTy::CloseButtons	local_lifetime	local_8/mg0	pointer(pointer:/WaitTy) -> unknown	005E9851:t656 typed_copy operand=0 target=	DEFAULT	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/MMObjTy, pointer:/WaitTy]	review	1	1
005EA680	WaitTy::GetMessage	local_lifetime	local_c/mg0	pointer(pointer:/WaitTy) -> unknown	005EA694:t4326 typed_copy operand=0 target=	DEFAULT	retain neutral or current storage; require an exact per-use view	incompatible exact lifetime types=[pointer:/MMMObjTy, pointer:/MMObjTy, pointer:/WaitTy]	review	1	1
005EBD80	FUN_005ebd80	return_abi	EAX/x87 return	scalar(/undefined4) -> scalar(/bool)	all reachable callee return paths	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	retain current machine-width return pending strict ABI proof	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECA72:t123 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECA93:t154 call_argument operand=0 target=00401064	ANALYSIS; direct=00401064; resolved=004ABE40	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECAE2:t257 call_argument operand=0 target=004045D9	ANALYSIS; direct=004045D9; resolved=004AD3C0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECAF8:t271 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECB1B:t383 call_argument operand=0 target=004052FE	ANALYSIS; direct=004052FE; resolved=004ABF00	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECB5D:t431 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECB8E:t466 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECBC8:t572 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECBEF:t610 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECC16:t648 call_argument operand=0 target=00404183	ANALYSIS; direct=00404183; resolved=004AB880	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECC35:t669 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECC44:t680 call_argument operand=0 target=004044EE	ANALYSIS; direct=004044EE; resolved=004ACF20	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECC5A:t694 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EC9F0	FUN_005ec9f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005ECC63:t701 call_argument operand=0 target=00403233	ANALYSIS; direct=00403233; resolved=004ACFE0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=14; score=56; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE3F0	FUN_005ee3f0	local_lifetime	local_10/mg0	floating(/float) -> scalar(/int)	005EE544:t502 call_argument operand=1 target=0072E4F0	DEFAULT; direct=0072E4F0	unattachable High lifetime is represented by the exact address-stable per-use boundary 005EE544:t502|0072E4F0|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005EE3F0	FUN_005ee3f0	local_lifetime	local_10/mg0	floating(/float) -> scalar(/int)	005EE544:t502 call_argument operand=3 target=0072E4F0	DEFAULT; direct=0072E4F0	unattachable High lifetime is represented by the exact address-stable per-use boundary 005EE544:t502|0072E4F0|3	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005EE3F0	FUN_005ee3f0	local_lifetime	local_8/mg0	floating(/float) -> scalar(/int)	005EE52B:t451 call_argument operand=1 target=0072E4F0	DEFAULT; direct=0072E4F0	unattachable High lifetime is represented by the exact address-stable per-use boundary 005EE52B:t451|0072E4F0|1	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005EE3F0	FUN_005ee3f0	local_lifetime	local_8/mg0	floating(/float) -> scalar(/int)	005EE52B:t451 call_argument operand=3 target=0072E4F0	DEFAULT; direct=0072E4F0	unattachable High lifetime is represented by the exact address-stable per-use boundary 005EE52B:t451|0072E4F0|3	exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol; complete CALL-operand scan records an address-local source view only	neutralized	1	1
005EE3F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005EE52B:t451,005EE544:t502; target=0072E4F0; operand=1; locals=local_10,local_8; transition=/float -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005EE3F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005EE52B:t451,005EE544:t502; target=0072E4F0; operand=1; locals=local_10,local_8; transition=/float -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005EE3F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005EE52B:t451,005EE544:t502; target=0072E4F0; operand=3; locals=local_10,local_8; transition=/float -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005EE3F0		unattachable_call_argument_lifetime	generated per-use lifetime	anchors=005EE52B:t451,005EE544:t502; target=0072E4F0; operand=3; locals=local_10,local_8; transition=/float -> /int	verified by the matching Ghidra analyzer/export evidence	source audit kind=exact_machine_lifetime_call_view	exact source-only lifetime/view; Program ABI unchanged	Ghidra cannot persist this split without merging unrelated machine lifetimes	neutralized	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EEBF1:t327 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EEBFA:t334 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EEC02:t341 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EEC5A:t441 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EED6D:t703 call_argument operand=0 target=00405240	ANALYSIS; direct=00405240; resolved=004AC1A0	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EE6E0	FUN_005ee6e0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EED99:t776 call_argument operand=0 target=00404264	ANALYSIS; direct=00404264; resolved=004AC410	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=6; score=24; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EF5F0	FUN_005ef5f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EF640:t171 call_argument operand=0 target=00401064	ANALYSIS; direct=00401064; resolved=004ABE40	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=3; score=12; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EF5F0	FUN_005ef5f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EF670:t305 call_argument operand=0 target=004052FE	ANALYSIS; direct=004052FE; resolved=004ABF00	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=3; score=12; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EF5F0	FUN_005ef5f0	local_lifetime	this/mg0	pointer(pointer:/undefined1) -> pointer(pointer:/STT3DSprC)	005EF679:t312 call_argument operand=0 target=004030BC	ANALYSIS; direct=004030BC; resolved=004AC040	retain neutral or current storage; require an exact per-use view	single undefined local lifetime; exact_type_votes=3; score=12; sources=[call_argument]; exact call-boundary type is proven, but no same-width transparent p-code path reattaches that argument to one persistent HighSymbol	review	1	1
005EFAE0	FUN_005efae0	return_abi	EAX/x87 return	scalar(/undefined4) -> scalar(/bool)	all reachable callee return paths	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [1, 1, 0]	retain current machine-width return pending strict ABI proof	all explicit return values are constants in {0,1}, but the source domain alone does not prove the x86 ABI return width; review STAbiConsistencyAnalyzer evidence: [1, 1, 0]	review	1	1
